Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,135.889999,135.979996,132.199997,133.750000,129.759735,2949200
2018-01-03,134.009995,136.800003,133.699997,136.449997,132.379181,1507900
2018-01-04,136.850006,137.149994,134.949997,135.699997,131.651550,3187000
2018-01-05,136.449997,136.449997,134.199997,134.399994,130.390320,3404400
2018-01-08,134.110001,136.580002,134.110001,136.339996,132.272461,3275500
2018-01-09,136.520004,138.300003,136.000000,137.710007,133.601608,3071500
2018-01-10,136.910004,137.789993,136.509995,137.699997,133.591873,1143500
2018-01-11,136.649994,139.539993,136.649994,139.429993,135.270294,1408700
2018-01-12,140.110001,140.259995,138.529999,139.779999,135.609848,1806800
2018-01-16,141.360001,141.389999,138.350006,139.119995,134.969528,2531800
2018-01-17,140.210007,142.639999,139.839996,142.000000,137.763611,2436100
2018-01-18,141.649994,142.690002,140.869995,141.130005,136.919540,1691100
2018-01-19,141.619995,144.070007,141.440002,144.070007,139.771851,3267100
2018-01-22,144.250000,144.289993,142.070007,143.809998,139.519623,2153900
2018-01-23,143.539993,146.429993,143.039993,145.800003,141.450256,1540300
2018-01-24,146.119995,146.690002,143.830002,144.389999,140.082321,3736600
2018-01-25,144.520004,146.059998,143.990005,145.500000,141.159180,1197800
2018-01-26,145.710007,147.149994,144.919998,147.139999,142.750275,1113300
2018-01-29,146.660004,148.910004,145.770004,147.990005,143.574890,2200800
2018-01-30,148.220001,149.210007,147.059998,147.270004,142.876389,1664500
2018-01-31,147.419998,148.660004,146.929993,147.339996,142.944275,2329800
2018-02-01,146.600006,148.259995,145.820007,147.520004,143.118927,1676600
2018-02-02,146.690002,147.009995,140.970001,141.169998,136.958374,2672300
2018-02-05,140.820007,142.600006,136.279999,136.339996,132.272461,2921200
2018-02-06,134.070007,140.229996,131.000000,140.029999,135.852386,2881900
2018-02-07,139.250000,142.770004,138.660004,139.639999,135.474030,1806400
2018-02-08,139.610001,139.940002,133.809998,133.880005,129.885864,2964400
2018-02-09,134.539993,137.470001,131.100006,136.289993,132.223953,2885100
2018-02-12,137.419998,139.929993,137.270004,139.100006,134.950134,2835100
2018-02-13,138.449997,141.020004,137.710007,140.610001,136.415070,1977800
2018-02-14,141.000000,145.399994,140.320007,145.240005,140.906952,3561700
2018-02-15,142.119995,144.949997,140.850006,141.289993,137.074783,4295600
2018-02-16,140.759995,141.440002,138.479996,138.500000,134.368027,2855600
2018-02-20,138.139999,140.949997,138.130005,140.440002,136.250153,2162100
2018-02-21,140.809998,144.860001,140.619995,141.960007,137.724823,3809800
2018-02-22,142.190002,142.710007,139.820007,140.600006,136.723221,2029400
2018-02-23,141.820007,142.240005,140.649994,142.169998,138.249908,1329800
2018-02-26,142.580002,143.169998,141.229996,141.350006,137.452515,1873200
2018-02-27,141.789993,142.350006,138.080002,138.119995,134.311569,2210600
2018-02-28,138.500000,143.339996,138.500000,141.210007,137.316391,2426500
2018-03-01,141.210007,142.070007,137.169998,137.539993,133.747559,3060900
2018-03-02,136.520004,139.949997,135.130005,139.580002,135.731308,2386100
2018-03-05,138.449997,138.960007,134.289993,135.729996,131.987488,3635800
2018-03-06,136.580002,138.470001,136.000000,137.610001,133.815643,2380300
2018-03-07,137.000000,139.440002,136.520004,138.979996,135.147888,1629500
2018-03-08,139.190002,140.210007,138.850006,139.350006,135.507660,1584000
2018-03-09,141.860001,144.610001,140.190002,143.289993,139.339035,2496200
2018-03-12,143.220001,143.669998,141.309998,141.809998,137.899841,2190400
2018-03-13,142.479996,143.360001,141.570007,141.750000,137.841492,2013000
2018-03-14,142.419998,142.990005,140.669998,141.429993,137.530319,1310100
2018-03-15,141.580002,143.039993,140.940002,141.729996,137.822037,1310200
2018-03-16,142.009995,142.449997,141.050003,141.059998,137.170517,2596300
2018-03-19,139.929993,140.550003,138.500000,139.820007,135.964706,1662000
2018-03-20,140.520004,141.300003,140.149994,140.550003,136.674561,1340800
2018-03-21,140.270004,141.320007,139.539993,140.419998,136.548141,1231900
2018-03-22,139.089996,140.960007,137.149994,137.250000,133.465576,1626600
2018-03-23,137.059998,137.940002,133.750000,133.759995,130.071808,2039300
2018-03-26,135.490005,139.119995,134.990005,138.919998,135.089508,1987200
2018-03-27,139.410004,139.669998,134.970001,135.589996,131.851334,1798600
2018-03-28,135.600006,136.500000,132.559998,133.899994,130.207932,2212000
2018-03-29,134.889999,137.490005,134.509995,135.979996,132.230576,2524700
2018-04-02,134.960007,136.410004,130.389999,132.070007,128.428406,3154000
2018-04-03,133.190002,134.169998,131.369995,132.500000,128.846542,3643500
2018-04-04,130.869995,136.149994,130.419998,135.809998,132.065262,3194600
2018-04-05,136.910004,138.410004,133.229996,134.440002,130.733032,2917400
2018-04-06,133.149994,134.229996,129.529999,130.929993,127.319832,2625500
2018-04-09,131.899994,133.270004,130.570007,130.720001,127.115616,2449600
2018-04-10,132.460007,132.830002,128.970001,129.839996,126.259888,3656100
2018-04-11,130.750000,133.639999,130.750000,132.029999,128.389481,3893100
2018-04-12,132.509995,133.699997,131.860001,133.009995,129.342499,2901500
2018-04-13,133.539993,133.929993,130.509995,131.059998,127.446243,1352700
2018-04-16,132.050003,134.279999,131.919998,133.470001,129.789780,1501400
2018-04-17,134.669998,137.550003,134.460007,136.809998,133.037689,2928200
2018-04-18,136.880005,139.190002,136.690002,138.309998,134.496323,1612200
2018-04-19,137.929993,138.649994,136.990005,137.619995,133.825378,1156300
2018-04-20,137.149994,138.250000,136.729996,137.479996,133.689224,1380500
2018-04-23,137.899994,138.789993,136.820007,137.630005,133.835083,843600
2018-04-24,138.839996,139.500000,135.360001,136.899994,133.125229,1561700
2018-04-25,136.389999,137.789993,135.279999,137.240005,133.455841,1123200
2018-04-26,138.160004,138.800003,136.220001,137.759995,133.961502,1240900
2018-04-27,137.279999,139.000000,136.559998,137.419998,133.630890,1112700
2018-04-30,138.119995,139.479996,136.470001,136.679993,132.911285,1115100
2018-05-01,136.190002,137.759995,135.490005,137.600006,133.805923,1046600
2018-05-02,137.119995,137.720001,134.009995,134.160004,130.460754,2324300
2018-05-03,133.399994,135.190002,130.720001,134.639999,130.927536,2474500
2018-05-04,133.919998,137.059998,133.179993,135.850006,132.104172,2832800
2018-05-07,136.580002,137.250000,135.850006,136.639999,132.872375,2331100
2018-05-08,136.529999,139.449997,136.000000,139.309998,135.468750,3771100
2018-05-09,138.429993,139.169998,134.250000,137.899994,134.097641,3999700
2018-05-10,138.119995,138.990005,137.399994,138.570007,134.749191,2114800
2018-05-11,138.880005,140.110001,138.179993,139.820007,135.964706,1509100
2018-05-14,139.910004,140.279999,138.960007,139.350006,135.507660,1845400
2018-05-15,139.000000,139.139999,137.839996,138.860001,135.031174,1492600
2018-05-16,139.210007,141.610001,138.610001,140.440002,136.567596,1620000
2018-05-17,139.889999,140.009995,138.050003,138.289993,134.870621,1894600
2018-05-18,139.470001,139.470001,137.720001,138.520004,135.094955,1444600
2018-05-21,138.880005,139.839996,137.979996,138.800003,135.368027,1124300
2018-05-22,139.389999,139.389999,137.500000,137.779999,134.373230,1099400
2018-05-23,136.759995,137.839996,136.759995,137.589996,134.187943,1061300
2018-05-24,137.429993,138.369995,137.250000,137.869995,134.461014,1504300
2018-05-25,137.809998,139.179993,137.270004,137.970001,134.558533,1396700
2018-05-29,136.320007,136.860001,134.070007,134.550003,131.223099,2011700
2018-05-30,135.020004,136.940002,134.600006,136.270004,132.900589,1271700
2018-05-31,136.320007,136.750000,134.660004,135.360001,132.013077,2316300
2018-06-01,136.580002,138.990005,135.710007,138.339996,134.919373,1558500
2018-06-04,138.820007,138.990005,137.410004,138.690002,135.260727,1277500
2018-06-05,138.500000,139.839996,137.839996,138.220001,134.802368,1334000
2018-06-06,137.970001,141.720001,137.699997,141.570007,138.069534,2113500
2018-06-07,141.660004,142.190002,139.009995,139.440002,135.992203,1622700
2018-06-08,139.479996,139.619995,137.940002,138.380005,134.958405,1609200
2018-06-11,138.039993,139.839996,137.750000,139.139999,135.699600,1809800
2018-06-12,139.559998,140.419998,139.240005,139.860001,136.401794,1354200
2018-06-13,140.000000,140.479996,137.759995,138.350006,134.929153,1662700
2018-06-14,138.699997,139.389999,138.149994,138.750000,135.319244,1216100
2018-06-15,139.000000,139.190002,137.220001,138.830002,135.397278,2321200
2018-06-18,137.820007,138.860001,137.500000,138.669998,135.241241,826500
2018-06-19,137.139999,137.520004,135.500000,136.580002,133.202942,1364100
2018-06-20,136.750000,138.220001,135.830002,135.990005,132.627502,1794900
2018-06-21,135.789993,135.990005,133.419998,133.729996,130.423370,1684000
