Date,Open,High,Low,Close,Adj Close,Volume
2019-01-24,58.139999,58.590000,57.049999,57.459999,57.459999,1188200
2019-01-25,57.810001,58.549999,56.799999,57.959999,57.959999,1235000
2019-01-28,58.430000,59.450001,57.689999,58.490002,58.490002,845000
2019-01-29,58.349998,58.630001,57.610001,57.639999,57.639999,588600
2019-01-30,58.000000,59.900002,57.220001,59.430000,59.430000,1038600
2019-01-31,59.029999,59.560001,58.279999,58.820000,58.820000,732400
2019-02-01,59.410000,62.230000,58.900002,61.130001,61.130001,1487900
2019-02-04,61.660000,62.930000,61.080002,62.779999,62.779999,1056000
2019-02-05,63.080002,63.740002,62.119999,62.950001,62.950001,1385700
2019-02-06,59.950001,62.549999,57.160000,60.900002,60.900002,2856500
2019-02-07,61.790001,63.070000,61.209999,62.709999,62.709999,1566800
2019-02-08,61.950001,62.130001,60.599998,61.439999,61.439999,920200
2019-02-11,62.049999,63.259998,61.669998,63.060001,63.060001,1193500
2019-02-12,63.630001,64.760002,61.560001,61.650002,61.650002,1217400
2019-02-13,61.750000,62.070000,60.599998,60.930000,60.930000,1306800
2019-02-14,60.520000,61.869999,60.509998,61.419998,61.419998,1024100
2019-02-15,61.700001,62.240002,61.340000,61.669998,61.669998,703400
2019-02-19,61.669998,63.240002,61.669998,62.340000,62.340000,1113300
2019-02-20,61.250000,61.849998,57.849998,58.009998,58.009998,2314300
2019-02-21,58.730000,59.720001,58.330002,59.580002,59.580002,1435500
2019-02-22,59.660000,60.220001,59.349998,60.119999,60.119999,1200500
2019-02-25,60.169998,61.000000,60.169998,60.590000,60.590000,927200
2019-02-26,60.560001,61.590000,60.560001,61.009998,61.009998,680800
2019-02-27,60.660000,61.340000,58.340000,58.570000,58.570000,1581200
2019-02-28,58.490002,58.720001,55.349998,56.250000,56.250000,2763900
2019-03-01,56.680000,57.430000,56.000000,56.610001,56.610001,1651900
2019-03-04,56.490002,57.369999,56.369999,57.060001,57.060001,1353400
2019-03-05,57.310001,57.700001,56.099998,56.209999,56.209999,1925200
